name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2,Gene.description
AAEL009428,34.8,26,43.5,0.587,-0.8,5.8,0.002576539178173,1,0.0107,27,24,28,44,43,
AAEL007811,34.8,25.5,44,0.585,-0.8,5.8,0.002576539178173,1,0.0107,27,32,19,50,38,short-chain dehydrogenase
AAEL013766,4.8,8,1.5,6.68,2.7,3.5,0.00257931656232425,1,0.0107,27,8,8,2,1,
AAEL022918,5,8.5,1.5,5.068,2.3,3.5,0.00257931656232425,1,0.0107,27,5,12,2,1,
AAEL006294,5.2,2,8.5,0.203,-2.3,3.4,0.00257931656232425,1,0.0107,27,3,1,8,9,
AAEL024868,5,1.5,8.5,0.197,-2.3,3.4,0.00257931656232425,1,0.0107,27,3,0,8,9,
AAEL003871,38.5,29,48,0.6,-0.7,6,0.00259358587688033,1,0.0108,27,28,30,46,50,26S proteasome alpha 7 subunit
AAEL005604,5.2,9,1.5,4.844,2.3,3.6,0.00260238614916385,1,0.0108,27,11,7,1,2,trypsin-epsilon, putative
AAEL014557,12.2,18,6.5,2.647,1.4,4.5,0.0026086968802941,1,0.0108,27,16,20,5,8,homeobox protein caudal
AAEL019439,12,17.5,6.5,2.56,1.4,4.5,0.0026086968802941,1,0.0108,27,19,16,7,6,
AAEL003815,13,7.5,18.5,0.4,-1.3,4.5,0.0026086968802941,1,0.0108,27,7,8,19,18,zinc finger protein
AAEL004054,142.8,164.5,121,1.357,0.4,7.8,0.00260943989024768,1,0.0108,27,167,162,117,125,cytochrome P450
AAEL003746,143.2,166.5,120,1.386,0.5,7.8,0.00261051309615958,1,0.0108,28,159,174,135,105,4-Hydroxybutyrate CoA-transferase, putative [Source:UniProtKB/TrEMBL;Acc:Q0IG02]
AAEL014774,16.8,10.5,23,0.455,-1.1,4.8,0.00263497534142061,1,0.0109,28,11,10,21,25,
AAEL007078,21,14,28,0.499,-1,5.1,0.00265344004166107,1,0.011,28,13,15,29,27,Eukaryotic translation initiation factor 3 subunit A (eIF3a)(Eukaryotic translation initiation factor 3 subunit 10)
AAEL025123,21.2,14,28.5,0.497,-1,5.1,0.00265344004166107,1,0.011,28,13,15,26,31,
AAEL020583,21,13.5,28.5,0.49,-1,5.1,0.00265344004166107,1,0.011,28,9,18,27,30,
AAEL009606,40.8,31,50.5,0.614,-0.7,6,0.00265635434251403,1,0.011,28,34,28,49,52,
AAEL001131,116.5,97,136,0.716,-0.5,7.5,0.00266643289687295,1,0.011,28,87,107,133,139,splicing factor, putative
AAEL025606,25.8,18,33.5,0.536,-0.9,5.4,0.00266735833829879,1,0.011,28,18,18,37,30,
AAEL006125,25.8,17.5,34,0.528,-0.9,5.4,0.00266735833829879,1,0.011,28,17,18,31,37,
AAEL009169,13.5,19.5,7.5,2.54,1.3,4.7,0.00267460414564357,1,0.0111,28,20,19,8,7,synaptotagmin, putative
AAEL004425,13.8,8,19.5,0.419,-1.3,4.6,0.00267460414564357,1,0.0111,28,10,6,17,22,ctg4a
AAEL011383,14,8,20,0.412,-1.3,4.6,0.00267460414564357,1,0.0111,28,8,8,14,26,MAGE-41 protein, putative
AAEL022809,14.8,21,8.5,2.4,1.3,4.8,0.00267846883369097,1,0.0111,28,22,20,6,11,
AAEL013086,87.2,71,103.5,0.688,-0.5,7.1,0.00269239165060406,1,0.0111,28,64,78,108,99,
AAEL007563,27.5,19.5,35.5,0.552,-0.9,5.5,0.00269936152275305,1,0.0111,28,19,20,34,37,Dual Oxidase: Peroxidase and NADPH-Oxidase domains.
AAEL019836,27.8,19.5,36,0.542,-0.9,5.5,0.00269936152275305,1,0.0111,28,20,19,35,37,
AAEL024853,113.2,94.5,132,0.719,-0.5,7.5,0.00270688003645753,1,0.0112,29,100,89,131,133,
AAEL013334,45.5,35.5,55.5,0.635,-0.7,6.2,0.00271551768723369,1,0.0112,29,34,37,54,57,
AAEL000118,45.5,35,56,0.627,-0.7,6.2,0.00271551768723369,1,0.0112,29,36,34,54,58,Cleavage and polyadenylation specificity factor subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1S4EUZ6]
AAEL003872,1345.2,1483,1207.5,1.228,0.3,11,0.00275461023849783,1,0.0113,29,1460,1506,1129,1286,translationally-controlled tumor protein homolog (TCTP)
AAEL013684,71.5,86,57,1.512,0.6,6.9,0.00275869246379597,1,0.0114,29,92,80,48,66,
AAEL019783,221,189.5,252.5,0.749,-0.4,8.4,0.00278347165791533,1,0.0115,29,191,188,278,227,
AAEL002639,988.8,1140,837.5,1.362,0.4,10.6,0.00283838152922706,1,0.0117,30,1073,1207,958,717,60S ribosomal protein L36 [Source:UniProtKB/TrEMBL;Acc:Q17HK5]
AAEL018131,46,35.5,56.5,0.63,-0.7,6.2,0.00287005405433952,1,0.0118,30,34,37,57,56,
AAEL017204,98,81,115,0.706,-0.5,7.3,0.00288160254695821,1,0.0118,30,80,82,112,118,Transmembrane 9 superfamily member [Source:UniProtKB/TrEMBL;Acc:J9HZW5]
AAEL003619,10.2,15,5.5,2.744,1.5,4.3,0.00289318745672775,1,0.0119,30,15,15,6,5,sodium/chloride dependent amino acid transporter
AAEL004879,11,6,16,0.372,-1.4,4.3,0.00289318745672775,1,0.0119,30,3,9,13,19,Dolichol-phosphate mannosyltransferase subunit 3 [Source:UniProtKB/TrEMBL;Acc:A0A1S4F963]
AAEL007512,31.8,23,40.5,0.573,-0.8,5.7,0.00290613931025112,1,0.0119,31,19,27,38,43,ATP-dependent RNA and DNA helicase
AAEL002075,8.2,13,3.5,3.334,1.7,4.1,0.00293989475816685,1,0.0121,31,13,13,3,4,
AAEL011177,8.5,13,4,3.086,1.6,4.1,0.00293989475816685,1,0.0121,31,12,14,5,3,
AAEL004519,8.8,4.5,13,0.342,-1.5,4,0.00293989475816685,1,0.0121,31,6,3,13,13,
AAEL013391,9,4.5,13.5,0.324,-1.6,4,0.00293989475816685,1,0.0121,31,5,4,15,12,
AAEL010077,26.2,18.5,34,0.542,-0.9,5.4,0.00294419755063225,1,0.0121,31,19,18,30,38,xpa-binding protein 1 (mbdin)
AAEL025664,26,18,34,0.54,-0.9,5.4,0.00294419755063225,1,0.0121,31,20,16,33,35,
AAEL007468,29.5,21,38,0.562,-0.8,5.6,0.00294519229868152,1,0.0121,31,19,23,41,35,zinc finger protein, putative
AAEL003383,49,38.5,59.5,0.641,-0.6,6.3,0.00295143008097272,1,0.0121,31,35,42,60,59,actin
AAEL006059,18.5,12,25,0.478,-1.1,4.9,0.00295323087198223,1,0.0121,31,14,10,23,27,
AAEL006251,18.5,12,25,0.476,-1.1,5,0.00295323087198223,1,0.0121,31,13,11,24,26,Ubiquitin-fold modifier 1 Precursor
AAEL000951,815,890.5,739.5,1.204,0.3,10.3,0.0029593178767818,1,0.0121,31,893,888,767,712,elongation factor 1-beta2
AAEL009416,28,20,36,0.555,-0.8,5.5,0.00295973889658924,1,0.0121,31,16,24,36,36,PHD finger domain [Source:UniProtKB/TrEMBL;Acc:A0A1S4FM94]
AAEL011606,27.8,19.5,36,0.549,-0.9,5.5,0.00295973889658924,1,0.0121,31,20,19,30,42,
AAEL010467,28,19.5,36.5,0.547,-0.9,5.5,0.00295973889658924,1,0.0121,31,20,19,27,46,heterogeneous nuclear ribonucleoprotein
AAEL010312,100.5,83.5,117.5,0.711,-0.5,7.3,0.00302697675658164,1,0.0124,32,88,79,120,115,
AAEL006642,1870.2,1626.5,2114,0.769,-0.4,11.5,0.00303284894362194,1,0.0124,32,1555,1698,2341,1887,Tubulin alpha chain [Source:UniProtKB/TrEMBL;Acc:Q1HR53]
AAEL008585,44,33.5,54.5,0.623,-0.7,6.1,0.0030575279087768,1,0.0125,32,35,32,44,65,Kinase suppressor of ras (ksr) [Source:UniProtKB/TrEMBL;Acc:A0A1S4FK68]
AAEL006721,181.8,206.5,157,1.319,0.4,8.2,0.00306564079125545,1,0.0125,32,197,216,159,155,2-oxoglutarate dehydrogenase
AAEL005216,33.8,25,42.5,0.588,-0.8,5.8,0.00306940206252269,1,0.0125,32,22,28,43,42,
AAEL019566,17,10.5,23.5,0.459,-1.1,4.9,0.00307537642930674,1,0.0125,32,12,9,23,24,
AAEL008146,11.2,16.5,6,2.698,1.4,4.4,0.00309471919264705,1,0.0126,33,16,17,6,6,zinc transporter
AAEL008063,12,6.5,17.5,0.399,-1.3,4.4,0.00309471919264705,1,0.0126,33,7,6,15,20,
AAEL006839,12.2,7,17.5,0.385,-1.4,4.4,0.00309471919264705,1,0.0126,33,5,9,19,16,ring finger protein
AAEL004875,64.2,51,77.5,0.659,-0.6,6.7,0.00310516795092956,1,0.0126,33,50,52,81,74,F-box only protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4F8W1]
AAEL002881,689.8,798.5,581,1.375,0.5,10.1,0.003120923220995,1,0.0127,33,885,712,510,652,NADH:ubiquinone dehydrogenase, putative
AAEL007414,23.2,16,30.5,0.527,-0.9,5.3,0.00312659138046256,1,0.0127,33,15,17,28,33,
AAEL011554,23.5,16,31,0.527,-0.9,5.3,0.00312659138046256,1,0.0127,33,16,16,32,30,Adhesion regulating molecule 1 (110 kda cell membrane glycoprotein) [Source:UniProtKB/TrEMBL;Acc:A0A1S4FTJ1]
AAEL008728,23,15.5,30.5,0.515,-1,5.3,0.00312659138046256,1,0.0127,33,16,15,26,35,DEAD box ATP-dependent RNA helicase
AAEL019748,98.5,81,116,0.699,-0.5,7.3,0.00317503682593873,1,0.0129,33,93,69,112,120,
AAEL002834,93.8,77.5,110,0.703,-0.5,7.2,0.00318050532758204,1,0.0129,34,74,81,115,105,myo-inositol-1 phosphate synthase
AAEL007043,47.8,37,58.5,0.635,-0.7,6.3,0.0031891537410939,1,0.0129,34,39,35,51,66,
AAEL010303,13.5,8,19,0.428,-1.2,4.5,0.0031932650932799,1,0.0129,34,8,8,15,23,
AAEL009767,13.5,8,19,0.425,-1.2,4.5,0.0031932650932799,1,0.0129,34,7,9,19,19,
AAEL004441,30.2,22,38.5,0.57,-0.8,5.6,0.00320175874035564,1,0.013,34,23,21,41,36,importin 9 (imp9) (ran-binding protein 9)
AAEL007667,48,37.5,58.5,0.639,-0.6,6.3,0.00320180183768489,1,0.013,34,35,40,66,51,
AAEL005277,67.2,54,80.5,0.671,-0.6,6.7,0.00321005038719905,1,0.013,34,54,54,81,80,
AAEL004774,14.5,8.5,20.5,0.439,-1.2,4.6,0.00321038032192294,1,0.013,34,9,8,22,19,
AAEL007472,14.5,8.5,20.5,0.433,-1.2,4.7,0.00321038032192294,1,0.013,34,9,8,21,20,
AAEL001472,14.5,8.5,20.5,0.431,-1.2,4.7,0.00321038032192294,1,0.013,34,9,8,21,20,phosphatidyltransferase
AAEL004914,45,34,56,0.618,-0.7,6.2,0.00322035454455352,1,0.013,34,25,43,48,64,
AAEL000079,68,54.5,81.5,0.667,-0.6,6.8,0.00327379717995928,1,0.0132,34,56,53,90,73,
AAEL011656,4900.5,5438.5,4362.5,1.247,0.3,12.9,0.00327669406904627,1,0.0132,35,5601,5276,4011,4714,40S ribosomal protein S15 [Source:UniProtKB/TrEMBL;Acc:Q16PF7]
AAEL004227,37.5,46.5,28.5,1.659,0.7,6,0.00328349127274455,1,0.0133,35,51,42,29,28,myosin VI
AAEL008770,65.5,52,79,0.655,-0.6,6.7,0.0033141338777949,1,0.0134,35,43,61,86,72,proteasome subunit beta type
AAEL009220,45,35,55,0.63,-0.7,6.2,0.0033164999616238,1,0.0134,35,41,29,52,58,MADF domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FLV6]
AAEL001479,96.2,113,79.5,1.419,0.5,7.3,0.00331672976453364,1,0.0134,35,115,111,77,82,protoheme ix farnesyltransferase
AAEL021367,7.8,12,3.5,3.546,1.8,4,0.0033317636315765,1,0.0134,35,12,12,4,3,
AAEL007807,7.8,12,3.5,3.268,1.7,4,0.0033317636315765,1,0.0134,35,11,13,3,4,cytochrome P450
AAEL022590,8,4,12,0.324,-1.6,3.9,0.0033317636315765,1,0.0134,35,4,4,11,13,
AAEL007562,8,3.5,12.5,0.323,-1.6,3.9,0.0033317636315765,1,0.0134,35,4,3,12,13,
AAEL023063,8.2,4,12.5,0.321,-1.6,3.9,0.0033317636315765,1,0.0134,35,5,3,12,13,
AAEL027733,8,3.5,12.5,0.315,-1.7,3.9,0.0033317636315765,1,0.0134,35,3,4,12,13,
AAEL014177,22,15,29,0.518,-0.9,5.2,0.00336721699012206,1,0.0135,35,14,16,24,34,ADP-ribosylation factor, arf
AAEL009772,22,15,29,0.516,-1,5.2,0.00336721699012206,1,0.0135,35,16,14,27,31,
AAEL013639,21.8,14.5,29,0.511,-1,5.2,0.00336721699012206,1,0.0135,35,17,12,28,30,
AAEL005254,417,374.5,459.5,0.814,-0.3,9.4,0.00338236288077068,1,0.0136,36,380,369,458,461,dynactin P62 subunit
AAEL007500,9.8,14.5,5,2.9,1.5,4.2,0.0033841017239651,1,0.0136,36,15,14,6,4,CRAL_TRIO_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FGV5]
AAEL017283,10,5,15,0.347,-1.5,4.2,0.0033841017239651,1,0.0136,36,5,5,15,15,
AAEL023279,19,12.5,25.5,0.487,-1,5,0.00338425712392415,1,0.0136,36,12,13,26,25,
AAEL010868,3.2,6,0.5,16.027,4,3.1,0.00341994086165928,1,0.0137,36,6,6,0,1,sugar transporter
AAEL027560,73.8,59.5,88,0.679,-0.6,6.9,0.00344895317894478,1,0.0138,36,58,61,77,99,
AAEL008107,160.5,138.5,182.5,0.755,-0.4,8,0.00345200249246066,1,0.0138,36,138,139,183,182,F14p3.9 protein (auxin transport protein) [Source:UniProtKB/TrEMBL;Acc:A0A1S4FIN3]
AAEL013537,86.2,70.5,102,0.697,-0.5,7.1,0.00345902876488719,1,0.0139,36,70,71,105,99,Transcription elongation factor SPT5 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FZD5]
AAEL013553,31,22.5,39.5,0.576,-0.8,5.7,0.00347110253927702,1,0.0139,37,20,25,40,39,
AAEL007539,23.5,16,31,0.533,-0.9,5.3,0.00347734042608622,1,0.0139,37,15,17,29,33,
AAEL000713,144.8,121,168.5,0.719,-0.5,7.8,0.00352404944392868,1,0.0141,37,125,117,145,192,reticulon/nogo
AAEL028004,25.5,17.5,33.5,0.538,-0.9,5.4,0.00353452623949015,1,0.0141,37,17,18,34,33,
AAEL005339,52.5,41,64,0.645,-0.6,6.4,0.00354555084003466,1,0.0142,37,43,39,66,62,hepatocyte growth factor-regulated tyrosine kinase substrate (hgs)
AAEL008141,26.2,34,18.5,1.816,0.9,5.5,0.0035474015764307,1,0.0142,37,33,35,16,21,period circadian protein
AAEL000289,17.5,11.5,23.5,0.475,-1.1,4.9,0.00355647168264758,1,0.0142,37,10,13,23,24,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4EVF5]
AAEL009887,17.8,11.5,24,0.472,-1.1,4.9,0.00355647168264758,1,0.0142,37,11,12,20,28,WD-repeat protein
AAEL027479,81.8,67,96.5,0.695,-0.5,7,0.00359752585014451,1,0.0144,38,71,63,97,96,
AAEL020484,48,37.5,58.5,0.641,-0.6,6.3,0.00362900983284123,1,0.0145,38,36,39,58,59,
AAEL006607,94,77.5,110.5,0.702,-0.5,7.2,0.00363026484357013,1,0.0145,38,85,70,107,114,juvenile hormone-inducible protein, putative
AAEL003347,10.8,16,5.5,2.769,1.5,4.4,0.00366531879440334,1,0.0146,39,16,16,4,7,CRAL/TRIO domain-containing protein
AAEL020470,10.8,16,5.5,2.722,1.4,4.4,0.00366531879440334,1,0.0146,39,17,15,6,5,
AAEL009127,10.8,15.5,6,2.703,1.4,4.4,0.00366531879440334,1,0.0146,39,19,12,7,5,cytochrome P450
AAEL012011,11.5,6.5,16.5,0.396,-1.3,4.3,0.00366531879440334,1,0.0146,39,7,6,16,17,nedd8-conjugating enzyme nce2
AAEL010379,11.5,6.5,16.5,0.382,-1.4,4.3,0.00366531879440334,1,0.0146,39,6,7,16,17,ATP-binding cassette transporter
AAEL021307,57.8,45.5,70,0.651,-0.6,6.5,0.0036972560372595,1,0.0147,39,44,47,72,68,
AAEL011371,54.2,66,42.5,1.553,0.6,6.5,0.00370420898283105,1,0.0147,39,67,65,46,39,
AAEL027686,6.8,11,2.5,3.888,2,3.8,0.00372396328391647,1,0.0148,39,12,10,3,2,
AAEL004048,7,11,3,3.627,1.9,3.9,0.00372396328391647,1,0.0148,39,11,11,3,3,UNC93A protein, putative
AAEL000267,7.2,3.5,11,0.293,-1.8,3.8,0.00372396328391647,1,0.0148,39,5,2,10,12,
AAEL012307,31.2,23,39.5,0.58,-0.8,5.7,0.00375327510595206,1,0.0149,40,23,23,36,43,
AAEL000257,35.2,26.5,44,0.604,-0.7,5.8,0.00379520885479023,1,0.0151,40,28,25,46,42,
AAEL021450,14.8,20.5,9,2.278,1.2,4.7,0.00380420501706963,1,0.0151,40,22,19,8,10,
AAEL004064,15.2,9.5,21,0.454,-1.1,4.7,0.00380420501706963,1,0.0151,40,10,9,22,20,meiotic checkpoint regulator cut4
AAEL005962,15,9,21,0.44,-1.2,4.7,0.00380420501706963,1,0.0151,40,7,11,20,22,Condensin complex subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FC48]
AAEL009695,12.2,17.5,7,2.563,1.4,4.5,0.00381035411885248,1,0.0151,40,19,16,8,6,
AAEL010246,13.8,8,19.5,0.434,-1.2,4.6,0.0038479487236469,1,0.0153,41,10,6,18,21,
AAEL005395,14,8.5,19.5,0.433,-1.2,4.6,0.0038479487236469,1,0.0153,41,9,8,19,20,
AAEL025237,24.2,17,31.5,0.541,-0.9,5.3,0.00385004776676441,1,0.0153,41,18,16,25,38,
AAEL009285,73.2,59.5,87,0.684,-0.5,6.9,0.00385256564733827,1,0.0153,41,64,55,90,84,DEAD box ATP-dependent RNA helicase
AAEL010755,28,20,36,0.554,-0.9,5.5,0.00387393516925061,1,0.0153,41,22,18,38,34,
AAEL006415,108.5,91,126,0.724,-0.5,7.4,0.00389675153513752,1,0.0154,41,93,89,125,127,leucyl-tRNA synthetase
AAEL001290,2.2,4.5,0,35.221,5.1,2.8,0.00390770623814447,1,0.0154,41,3,6,0,0,
AAEL007684,2.2,4.5,0,35.078,5.1,2.8,0.00390770623814447,1,0.0154,41,4,5,0,0,tektin, putative
AAEL000544,2.2,4.5,0,35.06,5.1,2.8,0.00390770623814447,1,0.0154,41,5,4,0,0,
AAEL008699,2.2,4.5,0,22.714,4.5,2.8,0.00390770623814447,1,0.0154,41,6,3,0,0,prolylcarboxypeptidase, putative
AAEL020392,2.2,0,4.5,0.026,-5.2,2.7,0.00390770623814447,1,0.0154,41,0,0,3,6,
AAEL000759,65,52,78,0.667,-0.6,6.7,0.0039289090220496,1,0.0155,41,49,55,74,82,gamma-glutamylcysteine synthetase, putative
AAEL010633,34,25.5,42.5,0.601,-0.7,5.8,0.0039294363635008,1,0.0155,41,26,25,40,45,
AAEL001920,9,13.5,4.5,3.224,1.7,4.1,0.00393968711406123,1,0.0155,41,16,11,5,4,SET domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4F084]
AAEL023618,9.2,4.5,14,0.362,-1.5,4.1,0.00393968711406123,1,0.0155,41,4,5,10,18,
AAEL013548,9.2,4.5,14,0.344,-1.5,4.1,0.00393968711406123,1,0.0155,41,5,4,12,16,
AAEL008724,9.2,4.5,14,0.342,-1.5,4.1,0.00393968711406123,1,0.0155,41,4,5,16,12,
AAEL001886,9.2,4.5,14,0.332,-1.6,4.1,0.00393968711406123,1,0.0155,42,6,3,16,12,zinc finger protein, putative
AAEL023151,46.5,36.5,56.5,0.641,-0.6,6.2,0.00395154208284733,1,0.0156,42,39,34,55,58,
AAEL010634,44.5,34.5,54.5,0.637,-0.6,6.2,0.00397643694507853,1,0.0157,42,35,34,55,54,
AAEL019965,31.8,23.5,40,0.581,-0.8,5.7,0.00404830887387379,1,0.0159,43,24,23,41,39,
AAEL003137,17.5,24,11,2.15,1.1,5,0.00407851656683433,1,0.016,43,24,24,10,12,
AAEL003847,18.2,12.5,24,0.5,-1,4.9,0.00407851656683433,1,0.016,43,15,10,20,28,
AAEL003681,18,11.5,24.5,0.486,-1,4.9,0.00407851656683433,1,0.016,43,13,10,21,28,
AAEL006880,18.5,12,25,0.483,-1.1,4.9,0.00407851656683433,1,0.016,43,12,12,23,27,Rab32 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FEX4]
AAEL013853,6,10,2,4.365,2.1,3.7,0.00408190744002626,1,0.016,43,12,8,2,2,C-Type Lectin (CTL) - galactose binding.
AAEL003963,6.2,10,2.5,4.335,2.1,3.7,0.00408190744002626,1,0.016,43,11,9,3,2,calpain 4, 6, 7, invertebrate
AAEL014515,6,9.5,2.5,4.056,2,3.7,0.00408190744002626,1,0.016,43,7,12,3,2,metalloproteinase, putative
AAEL008391,6.8,3,10.5,0.28,-1.8,3.7,0.00408190744002626,1,0.016,43,3,3,9,12,ptx1 protein
AAEL011887,6.2,2.5,10,0.254,-2,3.7,0.00408190744002626,1,0.016,43,2,3,9,11,Zinc finger protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FUZ1]
AAEL019639,266,298.5,233.5,1.279,0.4,8.7,0.00408919498408412,1,0.016,43,283,314,242,225,
AAEL008389,68,55,81,0.679,-0.6,6.8,0.00410673196632837,1,0.0161,43,55,55,80,82,ankyrin repeat-rich membrane-spanning protein
AAEL003903,64.5,51.5,77.5,0.664,-0.6,6.7,0.00411784857822143,1,0.0161,43,52,51,85,70,acid phosphatase-1
AAEL005451,1535.2,1717,1353.5,1.269,0.3,11.2,0.00412610463306167,1,0.0162,43,1730,1704,1213,1494,60S ribosomal protein L38 [Source:UniProtKB/Swiss-Prot;Acc:Q1HRT4]
AAEL014176,30.2,22,38.5,0.572,-0.8,5.6,0.00414638164137294,1,0.0162,44,24,20,36,41,cornichon
AAEL005897,60.5,73,48,1.525,0.6,6.6,0.00414779837629632,1,0.0162,44,80,66,42,54,MICOS complex subunit [Source:UniProtKB/TrEMBL;Acc:Q1HQI8]
AAEL011309,99.8,116,83.5,1.395,0.5,7.3,0.00415936913979413,1,0.0163,44,112,120,81,86,orotidine-5'-phosphate decarboxylase, putative
AAEL006922,150.5,129,172,0.75,-0.4,7.9,0.0041758856675475,1,0.0163,44,127,131,163,181,calponin/transgelin
AAEL001516,23,16,30,0.54,-0.9,5.3,0.00418249404782317,1,0.0163,44,14,18,29,31,vesicle associated protein, putative
AAEL012371,23,16,30,0.525,-0.9,5.2,0.00418249404782317,1,0.0163,44,17,15,32,28,
AAEL009108,3.8,7,0.5,8.621,3.1,3.3,0.00418382853607839,1,0.0163,44,8,6,1,0,protease m1 zinc metalloprotease
AAEL011929,4,7,1,7.747,3,3.3,0.00418382853607839,1,0.0163,44,6,8,1,1,serine-type enodpeptidase,
AAEL011460,4,7.5,0.5,7.208,2.8,3.3,0.00418382853607839,1,0.0163,44,8,7,1,0,CRAL-TRIO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FTM4]
AAEL011340,44.8,35,54.5,0.645,-0.6,6.2,0.00419077407570652,1,0.0164,44,37,33,54,55,U1 small nuclear ribonucleoprotein 70 kd
AAEL028185,34,25.5,42.5,0.599,-0.7,5.8,0.00421363799385723,1,0.0164,44,26,25,44,41,
AAEL006790,28.2,20.5,36,0.569,-0.8,5.5,0.00421714879984589,1,0.0164,44,20,21,35,37,
AAEL007904,28.5,20.5,36.5,0.566,-0.8,5.5,0.00421714879984589,1,0.0164,44,19,22,38,35,cleavage and polyadenylation specificity factor
AAEL000193,47.5,37.5,57.5,0.651,-0.6,6.2,0.00423029935817868,1,0.0165,45,39,36,53,62,Histone-lysine N-methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q17PZ6]
AAEL009585,9.8,14.5,5,2.868,1.5,4.3,0.0043320426244116,1,0.0168,46,15,14,4,6,
AAEL014276,10.8,6,15.5,0.394,-1.3,4.2,0.0043320426244116,1,0.0168,46,6,6,14,17,
AAEL014924,10.2,5.5,15,0.387,-1.4,4.2,0.0043320426244116,1,0.0168,46,4,7,15,15,Cytochrome P450 [Source:UniProtKB/TrEMBL;Acc:A0A1S4F322]
AAEL020040,10.5,5.5,15.5,0.378,-1.4,4.3,0.0043320426244116,1,0.0168,46,6,5,17,14,
AAEL005510,10.2,5.5,15,0.371,-1.4,4.2,0.0043320426244116,1,0.0168,46,5,6,15,15,WD-repeat protein
AAEL008884,10.5,5.5,15.5,0.367,-1.4,4.2,0.0043320426244116,1,0.0168,46,5,6,19,12,
AAEL009121,5.5,9.5,1.5,4.716,2.2,3.6,0.00434773649972362,1,0.0169,46,9,10,1,2,cytochrome P450
AAEL001399,20,13.5,26.5,0.512,-1,5.1,0.00435040169880276,1,0.0169,46,13,14,28,25,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4EYP2]
AAEL006211,20,13.5,26.5,0.499,-1,5.1,0.00435040169880276,1,0.0169,46,15,12,27,26,
AAEL009101,313.2,348,278.5,1.25,0.3,9,0.00440410869140701,1,0.0171,46,342,354,287,270,Eukaryotic translation initiation factor 3 subunit F (eIF3f)(Eukaryotic translation initiation factor 3 subunit 5)
AAEL006674,62.8,75.5,50,1.509,0.6,6.7,0.00442446000546201,1,0.0172,47,73,78,44,56,Clip-Domain Serine Protease  family B.
AAEL013276,4.8,1.5,8,0.231,-2.1,3.4,0.00442872402963427,1,0.0172,47,1,2,7,9,acid phosphatase
AAEL018276,15.8,10,21.5,0.463,-1.1,4.7,0.00445635167247786,1,0.0173,47,12,8,20,23,
AAEL003874,15.8,10,21.5,0.459,-1.1,4.7,0.00445635167247786,1,0.0173,47,9,11,21,22,
AAEL014628,15.8,10,21.5,0.455,-1.1,4.8,0.00445635167247786,1,0.0173,47,11,9,26,17,
AAEL019431,30.8,22.5,39,0.585,-0.8,5.7,0.00447955604854864,1,0.0173,47,26,19,42,36,ecdysone receptor
AAEL021400,30.5,22.5,38.5,0.585,-0.8,5.6,0.00447955604854864,1,0.0173,47,24,21,40,37,
AAEL004209,21.2,28,14.5,1.936,1,5.2,0.00452912310341784,1,0.0175,48,30,26,14,15,opioid-binding protein/cell adhesion molecule, putative
AAEL002384,21.8,15,28.5,0.53,-0.9,5.2,0.00452912310341784,1,0.0175,48,12,18,28,29,
AAEL012453,21.8,15,28.5,0.524,-0.9,5.2,0.00452912310341784,1,0.0175,48,14,16,23,34,DUF4780 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FWM9]
AAEL010689,12,7,17,0.414,-1.3,4.4,0.00454325600985238,1,0.0175,48,7,7,17,17,
AAEL006637,11.8,7,16.5,0.412,-1.3,4.4,0.00454325600985238,1,0.0175,48,7,7,14,19,Ribosomal RNA-processing protein 8 [Source:UniProtKB/TrEMBL;Acc:A0A1S4FE94]
AAEL008377,11.8,6.5,17,0.403,-1.3,4.4,0.00454325600985238,1,0.0175,48,7,6,16,18,Rod_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FJA6]
AAEL003700,11.8,6.5,17,0.399,-1.3,4.4,0.00454325600985238,1,0.0175,48,8,5,15,19,
AAEL021812,8,12.5,3.5,3.24,1.7,4,0.00455808134912355,1,0.0176,48,14,11,3,4,
AAEL011193,8.2,12.5,4,3.199,1.7,4,0.00455808134912355,1,0.0176,48,13,12,4,4,steroid dehydrogenase
AAEL004117,52.8,41.5,64,0.652,-0.6,6.4,0.00457228605454454,1,0.0176,48,41,42,61,67,ATP-dependent RNA helicase
