name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj,FDR,falsePos,Sugar_1,Sugar_2,Blood_1,Blood_2,Gene.description
AAEL000037,9,15.5,2.5,5.636,2.5,4.2,4.1388055860903e-05,0.3708,3e-04,0,18,13,3,2,Clip-Domain Serine Protease  family B.
AAEL026638,10.5,17.5,3.5,4.848,2.3,4.4,4.20897144642967e-05,0.3771,3e-04,0,17,18,4,3,
AAEL009205,9.8,16,3.5,4.6,2.2,4.3,4.24220596967218e-05,0.38,3e-04,0,15,17,3,4,
AAEL002165,14.8,23,6.5,3.364,1.8,4.8,4.24596444015364e-05,0.3803,3e-04,0,23,23,7,6,Putative hydroxypyruvate isomerase [Source:UniProtKB/TrEMBL;Acc:A0A1S4F0V8]
AAEL001113,442.5,515.5,369.5,1.395,0.5,9.5,4.33547237994183e-05,0.3882,3e-04,0,479,552,381,358,inorganic phosphate cotransporter, putative
AAEL017512,18.5,27.5,9.5,2.887,1.5,5.1,4.39828553234732e-05,0.3937,3e-04,0,27,28,11,8,
AAEL002209,25.8,36.5,15,2.392,1.3,5.5,4.69995143830847e-05,0.4204,3e-04,0,39,34,16,14,
AAEL002675,151,183.5,118.5,1.545,0.6,7.9,4.81116080177148e-05,0.4301,3e-04,1,169,198,130,107,Arginase [Source:UniProtKB/TrEMBL;Acc:Q17HI3]
AAEL006186,60.5,78,43,1.804,0.9,6.6,4.95122817385142e-05,0.4425,3e-04,1,76,80,45,41,
AAEL001091,130,157.5,102.5,1.534,0.6,7.7,5.02924164759094e-05,0.4493,3e-04,1,156,159,98,107,Malic enzyme [Source:UniProtKB/TrEMBL;Acc:A0A1S4EXR8]
AAEL000987,3043.2,3611,2475.5,1.458,0.5,12.2,5.11153194054353e-05,0.4564,3e-04,1,3526,3696,2791,2160,60S ribosomal protein L8
AAEL002178,127.5,156,99,1.569,0.6,7.7,5.20744928777988e-05,0.4648,3e-04,1,166,146,89,109,
AAEL009038,29.5,41,18,2.243,1.2,5.7,5.32335203213746e-05,0.4749,3e-04,1,39,43,21,15,prolylcarboxypeptidase, putative
AAEL027408,59.2,76.5,42,1.805,0.9,6.6,5.34547121286639e-05,0.4768,3e-04,1,79,74,39,45,
AAEL011263,34,46,22,2.083,1.1,5.9,5.43831311340456e-05,0.4849,4e-04,1,42,50,19,25,phosphatidylethanolamine-binding protein
AAEL012457,19,28,10,2.776,1.5,5.1,5.60859381000778e-05,0.4996,4e-04,1,33,23,9,11,alcohol dehydrogenase
AAEL003419,19.2,28,10.5,2.719,1.4,5.1,5.60859381000778e-05,0.4996,4e-04,1,25,31,11,10,
AAEL002797,188.5,231,146,1.582,0.7,8.2,5.6363395998785e-05,0.502,4e-04,1,257,205,128,164,
AAEL027227,39,52,26,2.004,1,6,5.81866156143168e-05,0.5182,4e-04,1,48,56,24,28,
AAEL019388,30,42.5,17.5,2.456,1.3,5.7,5.99643072409414e-05,0.5338,4e-04,1,56,29,16,19,
AAEL011369,20.5,30,11,2.648,1.4,5.2,6.01612654503256e-05,0.5354,4e-04,1,30,30,9,13,endothelin-converting enzyme
AAEL000074,34.5,46.5,22.5,2.054,1,5.9,6.18021946860339e-05,0.5498,4e-04,1,42,51,20,25,Clip-Domain Serine Protease  family B.
AAEL011867,21.8,31.5,12,2.62,1.4,5.3,6.31755578483814e-05,0.5616,4e-04,1,29,34,12,12,
AAEL022387,18.2,27,9.5,2.759,1.5,5.1,6.53616436260076e-05,0.5808,4e-04,1,27,27,11,8,
AAEL009836,18.5,27.5,9.5,2.749,1.5,5.1,6.53616436260076e-05,0.5808,4e-04,1,30,25,10,9,
AAEL026093,8,13.5,2.5,5.959,2.6,4,6.63641052811615e-05,0.5896,4e-04,1,13,14,3,2,
AAEL026555,9.2,15.5,3,4.46,2.2,4.2,7.04775344417278e-05,0.6259,4e-04,1,15,16,4,2,
AAEL006895,41.5,54.5,28.5,1.921,0.9,6.1,7.47645926030519e-05,0.6629,5e-04,1,52,57,32,25,phosphofructokinase
AAEL011741,41.5,54.5,28.5,1.903,0.9,6.1,7.47645926030519e-05,0.6629,5e-04,1,55,54,29,28,glutathione transferase
AAEL004873,117.5,143,92,1.555,0.6,7.6,7.53857685406358e-05,0.6684,5e-04,1,133,153,95,89,
AAEL026922,28.5,39.5,17.5,2.241,1.2,5.6,7.58942435319034e-05,0.6727,5e-04,1,46,33,18,17,
AAEL012694,17.5,26,9,2.899,1.5,5,7.60107170512268e-05,0.6737,5e-04,1,29,23,7,11,juvenile hormone-inducible protein, putative
AAEL002378,5,9,1,13.136,3.7,3.5,7.64020708183258e-05,0.6771,5e-04,1,8,10,1,1,Carboxylic ester hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A0P6IYI7]
AAEL011587,1222,1366.5,1077.5,1.268,0.3,10.9,8.19866793127215e-05,0.7257,5e-04,1,1404,1329,1045,1110,60S ribosomal protein L27, putative
AAEL021664,30,41.5,18.5,2.184,1.1,5.7,8.49300319313752e-05,0.7512,5e-04,1,44,39,18,19,
AAEL017811,43,56.5,29.5,1.9,0.9,6.2,8.79674304090229e-05,0.7778,5e-04,1,65,48,35,24,RNase MRP
AAEL007102,6,11,1,7.774,3,3.8,8.81518927328381e-05,0.7793,5e-04,1,11,11,1,1,trypsin, putative
AAEL005618,14.8,22.5,7,3.125,1.6,4.8,8.88135076423532e-05,0.7848,6e-04,1,23,22,8,6,chitin synthase
AAEL014450,41,53.5,28.5,1.888,0.9,6.1,8.92934746632023e-05,0.7888,6e-04,1,50,57,31,26,Peptidyl-glycine alpha-amidating monooxygenase [Source:UniProtKB/TrEMBL;Acc:A0A1S4G1Z5]
AAEL010205,446.5,508,385,1.32,0.4,9.5,9.00367290136308e-05,0.7953,6e-04,1,502,514,373,397,
AAEL020258,21.5,30.5,12.5,2.509,1.3,5.2,9.12546142546477e-05,0.806,6e-04,1,31,30,10,15,
AAEL005901,1209.5,1352,1067,1.267,0.3,10.9,9.52576522677811e-05,0.8405,6e-04,1,1307,1397,1043,1091,40S ribosomal protein S3a [Source:UniProtKB/Swiss-Prot;Acc:Q1HRR3]
AAEL008609,10.5,17,4,4.188,2.1,4.4,0.00010641023947239,0.9374,6e-04,1,18,16,3,5,zinc carboxypeptidase
AAEL025514,48.8,63,34.5,1.846,0.9,6.4,0.000106668371447965,0.9394,6e-04,1,62,64,36,33,
AAEL006139,20.5,29.5,11.5,2.562,1.4,5.2,0.00010787116104217,0.9498,7e-04,1,28,31,10,13,Sodium/solute symporter [Source:UniProtKB/TrEMBL;Acc:A0A1S4FCK0]
AAEL004434,437,516.5,357.5,1.444,0.5,9.4,0.000111821171593687,0.9835,7e-04,1,486,547,399,316,transketolase
AAEL011624,8,13.5,2.5,5.358,2.4,4,0.000113349718202145,0.9962,7e-04,1,17,10,2,3,granzyme A precursor, putative
AAEL009747,1744.8,2028.5,1461,1.388,0.5,11.4,0.000115719754218158,1,7e-04,1,1869,2188,1568,1354,40S ribosomal protein S18 [Source:UniProtKB/TrEMBL;Acc:Q1HRL8]
AAEL008599,8.2,14,2.5,5.239,2.4,4.1,0.000117154249904297,1,7e-04,1,14,14,2,3,zinc carboxypeptidase
AAEL004833,35.8,47.5,24,1.981,1,5.9,0.000118973739357858,1,7e-04,1,52,43,22,26,
AAEL004382,63,79.5,46.5,1.723,0.8,6.7,0.000120070527560071,1,7e-04,1,79,80,49,44,
AAEL003116,1034.5,1164.5,904.5,1.288,0.4,10.7,0.000120411081500354,1,7e-04,1,1154,1175,854,955,phosrestin i (arrestin b) (arrestin 2)
AAEL002880,5.2,9.5,1,10.577,3.4,3.6,0.000121310641855316,1,7e-04,1,12,7,1,1,
AAEL006749,18.5,27,10,2.686,1.4,5.1,0.000121353708227871,1,7e-04,1,24,30,11,9,
AAEL013163,19.8,28.5,11,2.526,1.3,5.2,0.000127418718728542,1,8e-04,1,28,29,8,14,
AAEL021610,13,20,6,3.297,1.7,4.6,0.000128052002818741,1,8e-04,1,24,16,7,5,
AAEL006476,26,36,16,2.258,1.2,5.5,0.000129297132050913,1,8e-04,1,36,36,16,16,symbol, putative
AAEL011206,21,30,12,2.515,1.3,5.2,0.000131260852882275,1,8e-04,1,34,26,14,10,aminoacylase, putative
AAEL024977,16.8,24.5,9,2.832,1.5,4.9,0.000131532687519042,1,8e-04,1,23,26,7,11,
AAEL005017,101,123.5,78.5,1.57,0.7,7.4,0.000139527989957606,1,8e-04,1,123,124,68,89,
AAEL006224,39.8,52,27.5,1.906,0.9,6.1,0.000140812716792681,1,8e-04,1,51,53,25,30,short-chain dehydrogenase
AAEL026565,244.8,289.5,200,1.451,0.5,8.6,0.000141153984746262,1,8e-04,1,317,262,188,212,
AAEL020963,12,19,5,3.666,1.9,4.5,0.000142500883992634,1,8e-04,1,19,19,3,7,
AAEL026634,11.8,18.5,5,3.657,1.9,4.5,0.000142500883992634,1,8e-04,2,19,18,6,4,
AAEL010799,12,18.5,5.5,3.589,1.8,4.5,0.000142500883992634,1,8e-04,2,19,18,3,8,
AAEL004607,61.5,78.5,44.5,1.752,0.8,6.7,0.000146291872952508,1,9e-04,2,88,69,49,40,Adenylyltransferase and sulfurtransferase MOCS3 (Molybdenum cofactor synthesis protein 3) [Includes Adenylyltransferase MOCS3(EC 2.7.7.-)(Sulfur carrier protein MOCS2A adenylyltransferase)(EC 2.7.7.n4);Sulfurtransferase MOCS3(EC 2.8.1.-)(Sulfur carrier protein MOCS2A sulfurtransferase)(EC 2.8.1.n1)]
AAEL008801,37.2,49,25.5,1.934,1,6,0.000147995171723069,1,9e-04,2,51,47,28,23,
AAEL000793,319.5,372,267,1.394,0.5,9,0.000148704260687067,1,9e-04,2,378,366,240,294,venom allergen
AAEL009872,156.2,185,127.5,1.451,0.5,8,0.000149125513583025,1,9e-04,2,183,187,125,130,alanine aminotransferase
AAEL001077,19.2,28,10.5,2.648,1.4,5.1,0.000150380677805978,1,9e-04,2,31,25,12,9,Clip-Domain Serine Protease family B. Protease homologue.
AAEL025915,19,27.5,10.5,2.603,1.4,5.1,0.000150380677805978,1,9e-04,2,27,28,11,10,
AAEL011055,57.2,73,41.5,1.752,0.8,6.6,0.000151957278174572,1,9e-04,2,74,72,47,36,chaperone protein DNAj
AAEL012980,198.2,232,164.5,1.41,0.5,8.3,0.000152008621344682,1,9e-04,2,238,226,161,168,Pescadillo homolog
AAEL023591,143.2,172,114.5,1.497,0.6,7.9,0.00015244597278341,1,9e-04,2,187,157,115,114,
AAEL000265,16,23.5,8.5,2.822,1.5,4.9,0.000152862862467438,1,9e-04,2,20,27,8,9,Protein crossbronx homolog
AAEL020895,14,21.5,6.5,3.198,1.7,4.7,0.000154555710393192,1,9e-04,2,23,20,6,7,
AAEL025872,58.8,75,42.5,1.76,0.8,6.6,0.000156558321857549,1,9e-04,2,81,69,38,47,
AAEL027610,6,11,1,8.765,3.1,3.7,0.000156803039914432,1,9e-04,2,10,12,1,1,
AAEL013350,6.2,11,1.5,7.906,3,3.7,0.000156803039914432,1,9e-04,2,9,13,2,1,heat shock protein 26kD, putative
AAEL003316,21.8,31,12.5,2.474,1.3,5.3,0.000158212364146511,1,9e-04,2,32,30,11,14,
AAEL017516,2322.5,2607.5,2037.5,1.28,0.4,11.8,0.000160967184933372,1,9e-04,2,2760,2455,2060,2015,
AAEL008097,26,36,16,2.225,1.2,5.5,0.000179781737691839,1,0.001,2,35,37,17,15,trypsin-eta, putative
AAEL002534,109.5,133,86,1.543,0.6,7.5,0.000184441685746629,1,0.0011,2,124,142,93,79,60S ribosomal protein L10 [Source:UniProtKB/TrEMBL;Acc:Q1HRT6]
AAEL005097,1709.5,1892.5,1526.5,1.239,0.3,11.4,0.000186451584660855,1,0.0011,2,1958,1827,1545,1508,cold induced protein (BnC24A), putative
AAEL006240,23.8,33,14.5,2.267,1.2,5.4,0.000187738361077189,1,0.0011,2,35,31,15,14,purple acid phosphatase, putative
AAEL008473,28.5,39,18,2.11,1.1,5.6,0.000190978861736101,1,0.0011,2,39,39,16,20,cysteine-rich venom protein, putative
AAEL018288,66.5,83.5,49.5,1.688,0.8,6.8,0.000196510930044452,1,0.0011,2,86,81,49,50,
AAEL022107,12.5,19.5,5.5,3.453,1.8,4.6,0.000198780671671793,1,0.0011,2,20,19,5,6,
AAEL019767,12.5,19,6,3.209,1.7,4.6,0.000198780671671793,1,0.0011,2,22,16,5,7,
AAEL001323,14.5,22,7,3.055,1.6,4.8,0.000204606109601174,1,0.0012,2,26,18,7,7,
AAEL026896,14.5,21.5,7.5,2.978,1.6,4.7,0.000204606109601174,1,0.0012,2,19,24,5,10,
AAEL002228,53.2,68,38.5,1.77,0.8,6.5,0.000215508932461815,1,0.0012,2,67,69,34,43,fatty acid synthase
AAEL023223,5.2,9.5,1,8.183,3,3.6,0.000221567802563561,1,0.0012,2,9,10,1,1,
AAEL020789,11.8,18.5,5,3.447,1.8,4.5,0.000223014778867865,1,0.0012,2,18,19,5,5,
AAEL007055,22.5,31.5,13.5,2.306,1.2,5.3,0.000224010829162033,1,0.0013,2,32,31,16,11,lipase
AAEL010315,277.5,322,233,1.379,0.5,8.8,0.000229915651713087,1,0.0013,2,300,344,241,225,
AAEL003600,747,830.5,663.5,1.252,0.3,10.2,0.000258023491078798,1,0.0014,3,826,835,647,680,
AAEL003601,253.5,293,214,1.368,0.5,8.7,0.00026241955922494,1,0.0015,3,290,296,199,229,
AAEL013359,58.2,75,41.5,1.807,0.9,6.6,0.000262498873836988,1,0.0015,3,91,59,38,45,DEAD box ATP-dependent RNA helicase
AAEL007796,10.5,16.5,4.5,3.703,1.9,4.3,0.000272336848199488,1,0.0015,3,19,14,4,5,Clip-Domain Serine Protease  family D
AAEL027307,27.5,37.5,17.5,2.13,1.1,5.6,0.000273995391189992,1,0.0015,3,41,34,17,18,
AAEL002564,4.2,8,0.5,13.119,3.7,3.3,0.000274959141996647,1,0.0015,3,12,4,0,1,
AAEL012245,4,7.5,0.5,12.394,3.6,3.3,0.000274959141996647,1,0.0015,3,8,7,1,0,
AAEL009420,6,10.5,1.5,6.861,2.8,3.7,0.000277607799715301,1,0.0015,3,9,12,1,2,Class B Scavenger Receptor (CD36 domain).
AAEL005460,17.5,25.5,9.5,2.621,1.4,5,0.000304678215555945,1,0.0017,3,28,23,10,9,alpha-galactosidase/alpha-n-acetylgalactosaminidase
AAEL019523,100.8,121.5,80,1.52,0.6,7.4,0.000304747385181274,1,0.0017,3,122,121,80,80,
AAEL015283,12,18.5,5.5,3.342,1.7,4.5,0.000306925950063917,1,0.0017,3,18,19,6,5,synaptic vesicle protein
AAEL012920,14.5,21.5,7.5,2.874,1.5,4.7,0.000308189725733445,1,0.0017,3,21,22,9,6,GPCR Galanin/Allatostatin Family
AAEL022950,29,39.5,18.5,2.13,1.1,5.6,0.000309330656350134,1,0.0017,3,50,29,20,17,
AAEL000239,35.5,46.5,24.5,1.885,0.9,5.9,0.000310883789814454,1,0.0017,3,47,46,27,22,clathrin coat assembly protein
AAEL007162,62.8,79.5,46,1.734,0.8,6.7,0.000314836865010129,1,0.0017,3,81,78,33,59,autophagy related gene
AAEL003942,825.5,933.5,717.5,1.301,0.4,10.3,0.000319630010748263,1,0.0017,3,981,886,682,753,60S ribosomal protein L44 L41, putative
AAEL002549,7.5,12.5,2.5,5.784,2.5,3.9,0.000325567452375123,1,0.0017,3,10,15,2,3,protein sosie
AAEL026353,7.5,12.5,2.5,5.355,2.4,3.9,0.000325567452375123,1,0.0017,3,10,15,2,3,
AAEL009387,48.8,62,35.5,1.753,0.8,6.4,0.000327928442260048,1,0.0018,3,62,62,38,33,hexokinase
AAEL001252,34.5,45.5,23.5,1.899,0.9,5.9,0.000336207390784548,1,0.0018,4,43,48,19,28,rap1 GTPase-gdp dissociation stimulator
AAEL009124,11.5,18,5,3.451,1.8,4.5,0.000347109543719067,1,0.0018,4,21,15,5,5,cytochrome P450
AAEL028013,31.5,41.5,21.5,1.951,1,5.8,0.000350045081704321,1,0.0019,4,44,39,22,21,
AAEL013739,94.8,115.5,74,1.559,0.6,7.3,0.000352784898479827,1,0.0019,4,121,110,86,62,electron transport oxidoreductase
AAEL026478,18,26,10,2.489,1.3,5,0.000373198583578762,1,0.002,4,23,29,10,10,
AAEL027402,182.2,212,152.5,1.388,0.5,8.2,0.000386088986319766,1,0.002,4,216,208,151,154,
AAEL005052,32,42.5,21.5,1.966,1,5.8,0.000390602189689277,1,0.0021,4,42,43,24,19,Tubulin beta chain [Source:UniProtKB/TrEMBL;Acc:Q17B46]
AAEL020646,26,35,17,2.071,1.1,5.5,0.00039351709475695,1,0.0021,4,34,36,15,19,
AAEL005213,91.2,111,71.5,1.553,0.6,7.2,0.000410996172337229,1,0.0022,4,106,116,63,80,Putative amino acid transporter [Source:UniProtKB/TrEMBL;Acc:A0A0P6J1D0]
AAEL005617,128.5,152.5,104.5,1.456,0.5,7.7,0.000416148431956165,1,0.0022,4,160,145,105,104,UTP-glucose-1-phosphate uridylyltransferase 2
AAEL012099,23.5,32,15,2.179,1.1,5.4,0.000427526479378384,1,0.0022,4,30,34,13,17,protease m1 zinc metalloprotease
AAEL011898,10,15.5,4.5,3.439,1.8,4.3,0.000432019483673947,1,0.0022,5,17,14,3,6,1-acyl-sn-glycerol-3-phosphate acyltransferase
AAEL007771,1106.2,1221.5,991,1.232,0.3,10.8,0.000436354289328995,1,0.0023,5,1258,1185,976,1006,60S ribosomal protein L22 [Source:UniProtKB/TrEMBL;Acc:Q1HRP2]
AAEL007792,22,30.5,13.5,2.235,1.2,5.3,0.000440577739344446,1,0.0023,5,29,32,15,12,
AAEL007874,22.2,31,13.5,2.231,1.2,5.3,0.000440577739344446,1,0.0023,5,30,32,12,15,
AAEL018514,22,31.5,12.5,2.449,1.3,5.3,0.000442882005331891,1,0.0023,5,42,21,13,12,Arthropod 7SK RNA
AAEL001261,18.5,26.5,10.5,2.442,1.3,5.1,0.00045190197838781,1,0.0023,5,28,25,11,10,
AAEL021276,18.5,26,11,2.387,1.3,5.1,0.00045190197838781,1,0.0023,5,25,27,10,12,
AAEL026967,14,20.5,7.5,2.848,1.5,4.7,0.000461737912733048,1,0.0024,5,26,15,6,9,
AAEL002721,30.8,41,20.5,1.973,1,5.7,0.000467872306569654,1,0.0024,5,47,35,16,25,
AAEL013987,68,84,52,1.614,0.7,6.8,0.000473559125016851,1,0.0024,5,87,81,54,50,
AAEL008485,28.2,38,18.5,2.049,1,5.6,0.000478810879087018,1,0.0025,5,32,44,18,19,
AAEL002190,59,74,44,1.679,0.7,6.6,0.00048053645818683,1,0.0025,5,73,75,39,49,
AAEL006509,219,254,184,1.384,0.5,8.5,0.000486457111886685,1,0.0025,5,255,253,166,202,ATP synthase subunit [Source:UniProtKB/TrEMBL;Acc:Q1HR38]
AAEL011459,5.5,9.5,1.5,6.512,2.7,3.6,0.000488981119586327,1,0.0025,5,9,10,2,1,
AAEL009359,6,10.5,1.5,5.516,2.5,3.8,0.000534384349413178,1,0.0027,6,8,13,2,1,
AAEL014717,74.5,91.5,57.5,1.584,0.7,6.9,0.000536212988162764,1,0.0027,6,86,97,58,57,adiponectin receptor
AAEL025888,13,19.5,6.5,2.967,1.6,4.6,0.000537303144306149,1,0.0027,6,20,19,6,7,
AAEL013197,13.2,19.5,7,2.861,1.5,4.6,0.000537303144306149,1,0.0027,6,20,19,7,7,Chitin-binding type-4 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4FYP2]
AAEL024887,13.2,20,6.5,2.794,1.5,4.6,0.000537303144306149,1,0.0027,6,23,17,8,5,
AAEL007942,78,96,60,1.604,0.7,7,0.000540797853966098,1,0.0027,6,99,93,47,73,fibrinogen and fibronectin
AAEL001960,7,11.5,2.5,4.784,2.3,3.9,0.000547102714181369,1,0.0028,6,13,10,3,2,cytochrome P450
AAEL006829,71.5,88,55,1.603,0.7,6.9,0.00055583591038807,1,0.0028,6,84,92,54,56,microsomal glutathione s-transferase
AAEL017061,44.5,56.5,32.5,1.738,0.8,6.2,0.000568438277434037,1,0.0029,6,54,59,28,37,
AAEL020238,2434,2744.5,2123.5,1.292,0.4,11.9,0.0005930928884539,1,0.003,6,2801,2688,2298,1949,
AAEL008936,12.5,19,6,2.977,1.6,4.6,0.000623042917671574,1,0.0031,7,23,15,7,5,
AAEL002606,41.2,52.5,30,1.742,0.8,6.1,0.000625391021533145,1,0.0031,7,55,50,27,33,odorant binding protein OBP35
AAEL007452,18,25.5,10.5,2.397,1.3,5,0.000645828281939634,1,0.0032,7,24,27,12,9,
AAEL014198,62.5,77.5,47.5,1.621,0.7,6.7,0.000688276493510775,1,0.0034,7,77,78,49,46,cdp-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
AAEL004824,22.2,30.5,14,2.158,1.1,5.3,0.000709380939789885,1,0.0035,7,32,29,15,13,
AAEL006919,12,18,6,3.113,1.6,4.5,0.000719393838272582,1,0.0035,8,19,17,7,5,serine-type enodpeptidase,
AAEL027580,19,26.5,11.5,2.3,1.2,5.1,0.000768181038800248,1,0.0038,8,28,25,11,12,
AAEL028178,277.2,314.5,240,1.31,0.4,8.8,0.000773134234094176,1,0.0038,8,321,308,239,241,
AAEL003425,41.2,52,30.5,1.718,0.8,6.1,0.000802290541486615,1,0.0039,8,57,47,29,32,
AAEL014630,146,171,121,1.406,0.5,7.9,0.00081655906427692,1,0.004,9,168,174,129,113,cytochrome C1 heme lyase
AAEL002160,87.8,105.5,70,1.515,0.6,7.2,0.0008229059489094,1,0.004,9,109,102,68,72,GTP-binding protein
AAEL010793,10.8,16.5,5,3.166,1.7,4.4,0.000826318833712787,1,0.004,9,14,19,5,5,F-box/leucine rich repeat protein
AAEL003184,5.5,9.5,1.5,6.026,2.6,3.6,0.000856529820382407,1,0.0041,9,9,10,1,2,mfs transporter
AAEL021813,14.5,21,8,2.682,1.4,4.7,0.000864801903607057,1,0.0042,9,24,18,7,9,
AAEL008144,7.5,12.5,2.5,4.761,2.3,4,0.000879508799273297,1,0.0042,9,12,13,2,3,AMP dependent ligase
AAEL016967,7.8,12.5,3,4.203,2.1,4,0.000879508799273297,1,0.0042,9,14,11,3,3,
AAEL012549,20.8,28.5,13,2.233,1.2,5.2,0.000881978768460711,1,0.0042,9,29,28,14,12,ATPase, class vi, type 11c
AAEL021073,20.5,28.5,12.5,2.229,1.2,5.2,0.000881978768460711,1,0.0042,9,29,28,13,12,
AAEL017513,194.8,224.5,165,1.358,0.4,8.3,0.000894571849108961,1,0.0043,9,220,229,175,155,
AAEL010004,117,138,96,1.435,0.5,7.6,0.000906443140105293,1,0.0043,10,141,135,100,92,
AAEL021195,6,10.5,1.5,6.158,2.6,3.7,0.00091183278866982,1,0.0043,10,11,10,2,1,
AAEL011078,6,10,2,5.048,2.3,3.7,0.00091183278866982,1,0.0043,10,9,11,2,2,C-Type Lectin (CTL) - galactose binding.
AAEL025363,118.5,140,97,1.439,0.5,7.6,0.000913609468297654,1,0.0044,10,141,139,104,90,
AAEL000271,10.2,16,4.5,3.488,1.8,4.3,0.000943003917192194,1,0.0045,10,14,18,3,6,gamma-glutamyl hydrolase
AAEL020128,10.2,15.5,5,3.359,1.7,4.3,0.000943003917192194,1,0.0045,10,18,13,5,5,
AAEL027240,10.2,16,4.5,3.253,1.7,4.3,0.000943003917192194,1,0.0045,10,17,15,5,4,
AAEL012886,10.5,16,5,3.165,1.7,4.3,0.000943003917192194,1,0.0045,10,17,15,6,4,Carboxylic ester hydrolase (Fragment) [Source:UniProtKB/TrEMBL;Acc:Q16KS8]
AAEL011157,28.5,37.5,19.5,1.926,0.9,5.6,0.000965789652728902,1,0.0046,10,35,40,16,23,NADH dehydrogenase, putative
AAEL000340,2.8,5.5,0,46.113,5.5,3,0.000977118745261818,1,0.0046,10,4,7,0,0,cytochrome P450
AAEL017366,3.5,6.5,0.5,9.085,3.2,3.2,0.00097735900804966,1,0.0046,10,9,4,1,0,
AAEL004065,59.2,73.5,45,1.63,0.7,6.6,0.00100126454328795,1,0.0047,11,83,64,43,47,
AAEL010260,32,41.5,22.5,1.847,0.9,5.8,0.00100365141010038,1,0.0047,11,44,39,19,26,
AAEL011803,20.8,28.5,13,2.209,1.1,5.2,0.00102135548767827,1,0.0048,11,26,31,14,12,prohibitin, putative
AAEL019045,36,47,25,1.84,0.9,5.9,0.00107570428134765,1,0.005,11,35,59,25,25,
AAEL024598,61,75,47,1.609,0.7,6.6,0.00107845091904855,1,0.005,11,75,75,45,49,
AAEL009171,18.5,26,11,2.339,1.2,5.1,0.0010842703595351,1,0.0051,11,28,24,11,11,
AAEL002254,11.5,17.5,5.5,3.101,1.6,4.5,0.0010915009404517,1,0.0051,11,19,16,6,5,
AAEL025597,68,83,53,1.565,0.6,6.8,0.0011266732168163,1,0.0052,12,78,88,50,56,Amino acid transporter [Source:UniProtKB/TrEMBL;Acc:A0A1S4FFR9]
AAEL025650,8.8,14,3.5,3.833,1.9,4.1,0.00119567023332517,1,0.0055,13,12,16,3,4,
AAEL007010,8.8,14,3.5,3.653,1.9,4.1,0.00119567023332517,1,0.0055,13,12,16,3,4,cytochrome P450
AAEL006377,12.8,18.5,7,2.772,1.5,4.6,0.00119867842472476,1,0.0055,13,16,21,7,7,leucine-rich immune protein (Coil-less)
AAEL025410,13,19,7,2.738,1.5,4.6,0.00119867842472476,1,0.0055,13,20,18,5,9,
AAEL006978,20.5,28,13,2.199,1.1,5.2,0.00122615587371519,1,0.0056,13,30,26,13,13,protein-glutamine gamma-glutamyltransferase
AAEL001232,20.2,28,12.5,2.179,1.1,5.2,0.00122615587371519,1,0.0056,13,29,27,13,12,tubulointerstitial nephritis antigen
AAEL000336,26.2,35,17.5,1.964,1,5.5,0.00124783908741251,1,0.0057,13,28,42,18,17,PID domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1S4EVL3]
AAEL005315,10.5,16,5,3.045,1.6,4.4,0.00126316455586705,1,0.0058,13,13,19,4,6,
AAEL000596,23,31,15,2.075,1.1,5.3,0.00126820827309534,1,0.0058,13,32,30,15,15,myosin
AAEL005422,123.8,145,102.5,1.412,0.5,7.6,0.00127864171558074,1,0.0058,13,144,146,101,104,pyrroline-5-carboxylate dehydrogenase
AAEL022726,36.8,47,26.5,1.77,0.8,6,0.00127961672856989,1,0.0058,13,47,47,30,23,
AAEL002481,4.5,8,1,8.921,3.2,3.4,0.00131351325628952,1,0.006,14,8,8,1,1,
AAEL010159,371.2,415,327.5,1.268,0.3,9.2,0.00131942787720329,1,0.006,14,412,418,337,318,importin beta-3
AAEL009117,8,13,3,3.987,2,4,0.00132113857673274,1,0.006,14,11,15,1,5,cytochrome P450
AAEL001593,8.2,13,3.5,3.808,1.9,4.1,0.00132113857673274,1,0.006,14,13,13,3,4,glycerol-3-phosphate dehydrogenase
AAEL006904,24.8,33,16.5,2.002,1,5.4,0.00133950482849917,1,0.0061,14,31,35,15,18,
AAEL003645,39,49.5,28.5,1.735,0.8,6,0.00134728538040551,1,0.0061,14,54,45,29,28,stearoyl-coa desaturase
AAEL018703,73.5,89,58,1.529,0.6,6.9,0.0014190696290074,1,0.0064,15,91,87,58,58,
AAEL010359,128.8,150.5,107,1.397,0.5,7.7,0.00148153447311813,1,0.0067,16,147,154,106,108,ATP-dependent transporter
AAEL022253,5,9,1,7.301,2.9,3.5,0.00149129467117168,1,0.0067,16,8,10,1,1,
AAEL012536,25.5,34,17,1.984,1,5.5,0.00149827267055819,1,0.0067,16,29,39,19,15,
AAEL020371,25.5,33.5,17.5,1.945,1,5.5,0.00149827267055819,1,0.0067,16,40,27,18,17,
AAEL006784,6.8,11,2.5,4.681,2.2,3.8,0.00151591283183778,1,0.0068,16,13,9,2,3,cytochrome P450
